full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Simon Mignolet,30,Premier League,2013/2014,Goalkeeper,Liverpool,3420,1710,1710,Belgium,38,19,19,0,0,0,0,0,0,0,0,10,6,4,49,17,32,0,0,0,0,0,0,0,0,1.29,70,90,0,0,0,315,312,78,14
Kolo Habib Touré,37,Premier League,2013/2014,Defender,Liverpool,1438,692,746,Côte d'Ivoire,20,7,8,0,0,0,1,1,0,0,0,4,3,1,20,6,14,2,0,0.06,0.06,0,0,0,0,1.25,72,72,719,1438,0.13,426,199,72,16
Glen Johnson,34,Premier League,2013/2014,Defender,Liverpool,2522,1275,1247,England,29,15,14,0,0,0,2,1,1,0,0,9,5,4,37,13,24,3,0,0.07,0.07,0,0,0,0,1.32,68,87,841,1261,0.11,346,178,86,19
Daniel Munthe Agger,33,Premier League,2013/2014,Defender,Liverpool,1419,870,549,Denmark,20,10,6,2,2,0,1,1,0,0,0,8,5,3,16,8,8,0,0,0.19,0.06,0.13,0.21,0,710,1.01,89,71,0,1419,0,140,200,31,8
José Enrique de la Sánchez Diaz,32,Premier League,2013/2014,Defender,Liverpool,602,332,270,Spain,8,3,3,0,0,0,2,1,1,0,0,4,3,1,4,1,3,0,0,0.3,0.3,0,0,0,0,0.6,151,75,0,301,0,347,23,2,18
Steven Gerrard,38,Premier League,2013/2014,Midfielder,Liverpool,2898,1462,1436,England,34,17,16,13,4,9,13,9,4,10,1,9,6,3,43,15,28,7,0,0.81,0.4,0.4,0.25,0.56,223,1.34,67,85,414,223,0.22,34,7,-1,3
Lucas Leiva,31,Premier League,2013/2014,Midfielder,Liverpool,1870,772,1098,Brazil,27,8,12,0,0,0,0,0,0,0,0,8,5,3,27,5,22,6,0,0,0,0,0,0,0,1.3,69,69,312,0,0.29,348,344,-1,17
Jordan Henderson,28,Premier League,2013/2014,Midfielder,Liverpool,3130,1600,1530,England,35,18,17,4,3,1,6,5,1,0,0,10,6,4,42,15,27,5,1,0.29,0.17,0.12,0.17,0.06,783,1.21,75,89,522,522,0.17,148,82,-1,7
Philippe Coutinho,26,Premier League,2013/2014,Midfielder,Liverpool,2336,1285,1051,Brazil,33,15,13,5,2,3,7,4,3,0,0,10,6,4,36,13,23,1,0,0.46,0.27,0.19,0.14,0.26,467,1.39,65,71,2336,334,0.04,101,35,-1,6
Daniel Sturridge,29,Premier League,2013/2014,Forward,Liverpool,2276,1175,1101,England,29,14,12,21,12,9,7,1,6,0,1,8,5,3,30,12,18,2,0,1.11,0.28,0.83,0.92,0.74,108,1.19,76,78,1138,325,0.08,3,31,-1,2
Iago Aspas,31,Premier League,2013/2014,Forward,Liverpool,378,256,122,Spain,14,4,1,0,0,0,1,1,0,0,0,6,3,3,1,0,1,3,0,0.24,0.24,0,0,0,0,0.24,378,27,126,378,0.71,349,40,-1,20
Raheem Sterling,23,Premier League,2013/2014,Midfielder,Liverpool,2217,1203,1014,England,33,13,11,9,5,4,5,2,3,0,0,8,5,3,30,15,15,3,0,0.57,0.2,0.37,0.37,0.36,246,1.22,74,67,739,443,0.12,36,59,-1,4
Joe Allen,28,Premier League,2013/2014,Midfielder,Liverpool,1440,667,773,Wales,24,6,9,1,0,1,0,0,0,0,0,6,2,4,20,7,13,4,0,0.06,0,0.06,0,0.12,1440,1.25,72,60,360,0,0.25,217,345,-1,12
Fabio Borini,27,Premier League,2013/2014,Forward,Sunderland,2145,1024,1121,Italy,32,11,14,7,5,2,2,1,1,3,0,11,6,5,32,13,19,6,0,0.38,0.08,0.29,0.44,0.16,306,1.34,67,67,358,1073,0.25,59,165,-1,2
Andre Wisdom,25,Premier League,2013/2014,Defender,Liverpool,81,12,69,England,2,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,2.22,41,41,81,0,1.11,-1,-1,-1,15
Asmir Begović,31,Premier League,2013/2014,Goalkeeper,Stoke City,2880,1530,1350,Bosnia and Herzegovina,32,17,15,1,1,0,0,0,0,0,0,9,7,2,36,11,25,1,0,0.03,0,0.03,0.06,0,2880,1.13,80,90,2880,0,0.03,248,346,51,10
Robert Huth,34,Premier League,2013/2014,Defender,Stoke City,1067,527,540,Germany,12,6,6,0,0,0,1,1,0,0,0,4,3,1,14,3,11,4,0,0.08,0.08,0,0,0,0,1.18,76,89,267,1067,0.34,350,157,57,13
Erik Pieters,30,Premier League,2013/2014,Defender,Stoke City,2903,1445,1458,Netherlands,36,17,17,1,1,0,2,1,1,0,0,9,7,2,45,13,32,5,0,0.09,0.06,0.03,0.06,0,2903,1.4,65,81,581,1452,0.16,253,201,108,11
Ryan Shawcross,31,Premier League,2013/2014,Defender,Stoke City,3292,1582,1710,England,37,18,19,1,1,0,0,0,0,0,0,9,7,2,50,15,35,7,1,0.03,0,0.03,0.06,0,3292,1.37,66,89,470,0,0.19,252,347,102,12
Marc Wilson,31,Premier League,2013/2014,Defender,Stoke City,2691,1450,1241,Republic of Ireland,33,16,14,0,0,0,0,0,0,0,0,8,6,2,33,15,18,7,1,0,0,0,0,0,0,1.1,82,82,336,0,0.27,351,348,50,19
Geoff Cameron,33,Premier League,2013/2014,Defender,Stoke City,3286,1620,1666,USA,37,18,19,2,0,2,1,1,0,0,0,8,6,2,49,16,33,7,0,0.08,0.03,0.05,0,0.11,1643,1.34,67,89,469,3286,0.19,233,237,93,7
Matthew Etherington,37,Premier League,2013/2014,Midfielder,Stoke City,418,157,261,England,11,2,3,0,0,0,0,0,0,0,0,3,2,1,6,2,4,0,0,0,0,0,0,0,0,1.29,70,38,0,0,0,352,349,-1,15
Glenn Whelan,34,Premier League,2013/2014,Midfielder,Stoke City,2346,1240,1106,Republic of Ireland,31,15,13,0,0,0,1,0,1,0,0,7,5,2,34,14,20,6,1,0.04,0.04,0,0,0,0,1.3,69,76,391,2346,0.23,353,223,-1,14
Steven N'Kemboanza Mike Christopher N'Zonzi,29,Premier League,2013/2014,Midfielder,Stoke City,3042,1555,1487,France,36,17,17,2,1,1,1,1,0,0,0,9,7,2,44,13,31,6,1,0.09,0.03,0.06,0.06,0.06,1521,1.3,69,85,507,3042,0.18,213,234,-1,8
Peter Crouch,37,Premier League,2013/2014,Forward,Stoke City,2642,1350,1292,England,34,15,15,7,4,3,5,3,2,0,0,7,6,1,42,14,28,7,0,0.41,0.17,0.24,0.27,0.21,377,1.43,63,78,377,528,0.24,75,83,-1,1
Jonathan Walters,35,Premier League,2013/2014,Forward,Stoke City,2241,1021,1220,Republic of Ireland,32,13,14,5,3,2,2,2,0,2,1,6,5,1,42,14,28,9,1,0.28,0.08,0.2,0.26,0.15,448,1.69,53,70,224,1121,0.4,100,162,-1,3
Charlie Adam,32,Premier League,2013/2014,Midfielder,Stoke City,1771,993,778,Scotland,31,12,8,7,5,2,4,1,3,1,0,9,7,2,33,12,21,6,0,0.56,0.2,0.36,0.45,0.23,253,1.68,54,57,295,443,0.3,39,62,-1,2
Kenwyne Jones,34,Premier League,2013/2014,Forward,Stoke City,963,642,321,Trinidad and Tobago,18,7,3,1,1,0,1,1,0,0,0,4,3,1,18,10,8,0,0,0.19,0.09,0.09,0.14,0,963,1.68,54,54,0,963,0,173,143,-1,9
Marc Muniesa,26,Premier League,2013/2014,Defender,Stoke City,826,390,436,Spain,13,3,4,0,0,0,0,0,0,0,0,2,1,1,13,4,9,0,0,0,0,0,0,0,0,1.42,64,64,0,0,0,354,350,115,16
Thomas Løvendahl Sørensen,42,Premier League,2013/2014,Goalkeeper,Stoke City,316,46,270,Denmark,4,1,3,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,2.56,35,79,0,0,0,355,351,179,17
Cameron Jerome,32,Premier League,2013/2014,Forward,Crystal Palace,1760,787,973,England,29,9,11,2,1,1,1,0,1,0,0,11,6,5,18,8,10,4,0,0.15,0.05,0.1,0.11,0.09,880,0.92,98,61,440,1760,0.2,159,207,-1,4
Andy Wilkinson,34,Premier League,2013/2014,Defender,Stoke City,272,103,169,England,5,1,1,0,0,0,0,0,0,0,0,2,2,0,9,0,9,1,0,0,0,0,0,0,0,2.98,30,54,272,0,0.33,356,352,181,18
Wojciech Szczęsny,28,Premier League,2013/2014,Goalkeeper,Arsenal,3330,1710,1620,Poland,37,19,18,0,0,0,0,0,0,0,0,16,11,5,39,10,29,2,0,0,0,0,0,0,0,1.05,85,90,1665,0,0.05,345,353,38,19
Per Mertesacker,34,Premier League,2013/2014,Defender,Arsenal,3150,1710,1440,Germany,35,19,16,2,1,1,0,0,0,0,0,16,11,5,37,10,27,3,0,0.06,0,0.06,0.05,0.06,1575,1.06,85,90,1050,0,0.09,215,354,39,9
Bacary Sagna,35,Premier League,2013/2014,Defender,Arsenal,3060,1440,1620,France,35,16,18,1,1,0,2,0,2,0,0,16,10,6,37,9,28,6,0,0.09,0.06,0.03,0.06,0,3060,1.09,83,87,510,1530,0.18,250,195,48,15
Kieran Gibbs,29,Premier League,2013/2014,Defender,Arsenal,2054,922,1132,England,28,11,13,0,0,0,1,1,0,0,0,11,6,5,16,6,10,3,1,0.04,0.04,0,0,0,0,0.7,128,73,514,2054,0.18,357,226,8,22
Laurent Koscielny,33,Premier League,2013/2014,Defender,Arsenal,2742,1394,1348,France,32,16,16,2,2,0,0,0,0,0,0,16,10,6,25,6,19,3,1,0.07,0,0.07,0.13,0,1371,0.82,110,86,914,0,0.1,197,343,18,13
Tomáš Rosický,38,Premier League,2013/2014,Midfielder,Arsenal,1573,940,633,Czech Republic,27,10,7,2,1,1,1,0,1,0,0,13,10,3,18,8,10,7,0,0.17,0.06,0.11,0.1,0.14,787,1.03,87,58,225,1573,0.4,153,191,-1,12
Jack Wilshere,26,Premier League,2013/2014,Midfielder,Arsenal,1722,832,890,England,24,10,9,3,1,2,4,3,1,0,0,10,6,4,22,6,16,6,0,0.37,0.21,0.16,0.11,0.2,574,1.15,78,72,287,431,0.31,116,55,-1,7
Aaron Ramsey,27,Premier League,2013/2014,Midfielder,Arsenal,1764,833,931,Wales,23,9,11,10,3,7,8,3,5,0,0,10,6,4,16,5,11,3,0,0.92,0.41,0.51,0.32,0.68,176,0.82,110,77,588,221,0.15,24,4,-1,2
Alex Oxlade-Chamberlain,25,Premier League,2013/2014,Midfielder,Arsenal,524,224,300,England,14,3,3,2,2,0,2,1,1,0,0,5,3,2,12,2,10,0,0,0.69,0.34,0.34,0.8,0,262,2.06,44,37,0,262,0,42,17,-1,11
Theo Walcott,29,Premier League,2013/2014,Forward,Arsenal,857,419,438,England,13,4,5,5,1,4,4,2,2,0,0,7,5,2,12,4,8,1,0,0.95,0.42,0.53,0.21,0.82,171,1.26,71,66,857,214,0.11,19,3,-1,4
Olivier Giroud,32,Premier League,2013/2014,Forward,Arsenal,3083,1499,1584,France,36,17,19,16,10,6,8,4,4,1,0,15,9,6,37,10,27,4,0,0.7,0.23,0.47,0.6,0.34,193,1.08,83,86,771,385,0.12,25,44,-1,1
Carl Jenkinson,26,Premier League,2013/2014,Defender,Arsenal,798,384,414,England,14,3,4,1,0,1,2,1,1,0,0,5,3,2,9,4,5,1,0,0.34,0.23,0.11,0,0.22,798,1.02,89,57,798,399,0.11,151,43,32,17
Santiago Cazorla González,33,Premier League,2013/2014,Midfielder,Arsenal,2596,1383,1213,Spain,31,16,14,4,3,1,8,5,3,0,0,15,10,5,27,6,21,2,0,0.42,0.28,0.14,0.2,0.07,649,0.94,96,84,1298,325,0.07,131,27,-1,6
Lukas Podolski,33,Premier League,2013/2014,Forward,Arsenal,1170,627,543,Germany,20,7,7,8,3,5,2,2,0,0,0,8,5,3,10,3,7,0,0,0.77,0.15,0.62,0.43,0.83,146,0.77,117,59,0,585,0,12,91,-1,3
Łukasz Fabiański,33,Premier League,2013/2014,Goalkeeper,Arsenal,90,0,90,Poland,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,21
Serge Gnabry,23,Premier League,2013/2014,Forward,Arsenal,464,161,303,Germany,9,2,3,1,0,1,0,0,0,0,0,2,1,1,5,2,3,0,0,0.19,0,0.19,0,0.3,464,0.97,93,52,0,0,0,102,355,-1,16
Bradley Guzan,34,Premier League,2013/2014,Goalkeeper,Aston Villa,3420,1710,1710,USA,38,19,19,0,0,0,1,1,0,0,0,9,4,5,55,27,28,1,0,0.03,0.03,0,0,0,0,1.45,62,90,3420,3420,0.03,359,230,125,15
Ron Vlaar,33,Premier League,2013/2014,Defender,Aston Villa,2806,1350,1456,Netherlands,32,15,17,0,0,0,1,1,0,0,0,9,4,5,42,21,21,4,0,0.03,0.03,0,0,0,0,1.35,67,88,702,2806,0.13,360,236,96,19
Matthew Lowton,29,Premier League,2013/2014,Defender,Aston Villa,1661,832,829,England,23,10,8,0,0,0,3,3,0,0,0,3,1,2,32,17,15,4,0,0.16,0.16,0,0,0,0,1.73,52,72,415,554,0.22,361,90,150,21
Nathan Baker,27,Premier League,2013/2014,Defender,Aston Villa,2479,1292,1187,England,30,15,14,0,0,0,0,0,0,0,0,6,3,3,40,19,21,6,0,0,0,0,0,0,0,1.45,62,83,413,0,0.22,362,357,124,20
Antonio Manuel Luna Rodríguez,27,Premier League,2013/2014,Defender,Aston Villa,1381,832,549,Spain,17,10,6,1,0,1,0,0,0,0,0,4,1,3,18,13,5,2,0,0.07,0,0.07,0,0.16,1381,1.17,77,81,691,0,0.13,194,358,56,10
Karim El Ahmadi Al Aroos,33,Premier League,2013/2014,Midfielder,Aston Villa,2188,1052,1136,Morocco,31,13,13,2,1,1,1,0,1,0,0,7,4,3,36,16,20,7,0,0.12,0.04,0.08,0.09,0.08,1094,1.48,61,71,313,2188,0.29,186,228,-1,8
Fabian Delph,29,Premier League,2013/2014,Midfielder,Aston Villa,3003,1440,1563,England,34,16,17,3,2,1,2,1,1,0,0,7,3,4,48,22,26,7,0,0.15,0.06,0.09,0.13,0.06,1001,1.44,63,88,429,1502,0.21,170,184,-1,6
Ashley Westwood,28,Premier League,2013/2014,Midfielder,Aston Villa,3081,1506,1575,England,35,17,18,3,1,2,2,2,0,0,0,8,4,4,53,25,28,7,0,0.15,0.06,0.09,0.06,0.11,1027,1.55,58,88,440,1541,0.2,164,185,-1,7
Gabby Agbonlahor,32,Premier League,2013/2014,Forward,Aston Villa,2445,1256,1189,England,30,15,14,4,1,3,5,0,5,0,0,7,3,4,37,19,18,7,0,0.33,0.18,0.15,0.07,0.23,611,1.36,66,82,349,489,0.26,123,75,-1,4
Christian Benteke,27,Premier League,2013/2014,Forward,Aston Villa,2127,1085,1042,Belgium,26,12,12,10,6,4,2,1,1,2,2,7,3,4,35,20,15,4,0,0.51,0.08,0.42,0.5,0.35,213,1.48,61,82,532,1064,0.17,31,151,-1,1
Andreas Weimann,27,Premier League,2013/2014,Forward,Aston Villa,2657,1312,1345,Austria,37,16,15,5,4,1,4,2,2,0,0,8,3,5,43,21,22,1,0,0.3,0.14,0.17,0.27,0.07,531,1.46,62,72,2657,664,0.03,110,98,-1,2
Ciaran Clark,29,Premier League,2013/2014,Defender,Aston Villa,2202,1017,1185,Republic of Ireland,27,10,13,0,0,0,0,0,0,0,0,6,3,3,36,17,19,8,0,0,0,0,0,0,0,1.47,61,82,275,0,0.33,363,359,127,22
Leandro Bacuna,27,Premier League,2013/2014,Midfielder,Aston Villa,2596,1345,1251,Curaçao,35,14,14,5,4,1,1,1,0,0,0,9,4,5,42,21,21,6,0,0.21,0.03,0.17,0.27,0.07,519,1.46,62,74,433,2596,0.21,109,239,-1,3
Tetchi Jores Charlemagne Ulrich Okore,26,Premier League,2013/2014,Defender,Aston Villa,167,120,47,Denmark,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.62,56,56,0,0,0,-1,-1,-1,18
Jordan Bowery,27,Premier League,2013/2014,Forward,Aston Villa,237,94,143,England,9,0,2,0,0,0,1,1,0,0,0,2,1,1,5,1,4,0,0,0.38,0.38,0,0,0,0,1.9,47,26,0,237,0,-1,-1,-1,17
Aleksandar Tonev,28,Premier League,2013/2014,Midfielder,Aston Villa,595,304,291,Bulgaria,17,3,3,0,0,0,0,0,0,0,0,4,2,2,6,3,3,0,0,0,0,0,0,0,0,0.91,99,35,0,0,0,364,360,-1,16
John Ruddy,32,Premier League,2013/2014,Goalkeeper,Norwich City,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,12,8,4,60,18,42,2,0,0,0,0,0,0,0,1.58,57,90,1710,0,0.05,365,361,137,15
Steven Whittaker,34,Premier League,2013/2014,Defender,Norwich City,1421,450,971,Scotland,20,5,11,1,1,0,1,1,0,0,0,7,3,4,28,8,20,3,0,0.13,0.06,0.06,0.2,0,1421,1.77,51,71,474,1421,0.19,201,190,152,11
Javier Garrido Behovide,33,Premier League,2013/2014,Defender,Norwich City,516,270,246,Spain,6,3,3,0,0,0,0,0,0,0,0,1,1,0,8,3,5,2,0,0,0,0,0,0,0,1.4,65,86,258,0,0.35,366,362,107,20
Michael Turner,35,Premier League,2013/2014,Defender,Norwich City,1944,900,1044,England,22,10,12,0,0,0,0,0,0,0,0,6,2,4,37,15,22,7,0,0,0,0,0,0,0,1.71,53,88,278,0,0.32,367,363,147,19
Russell Martin,32,Premier League,2013/2014,Defender,Norwich City,2615,1440,1175,Scotland,31,16,13,0,0,0,0,0,0,0,0,10,7,3,49,15,34,2,0,0,0,0,0,0,0,1.69,53,84,1308,0,0.07,368,364,145,18
Wes Hoolahan,36,Premier League,2013/2014,Midfielder,Norwich City,802,484,318,Republic of Ireland,16,6,4,1,0,1,1,1,0,0,0,3,3,0,17,5,12,1,0,0.22,0.11,0.11,0,0.28,802,1.91,47,50,802,802,0.11,150,134,-1,8
Elliott Bennett,29,Premier League,2013/2014,Midfielder,Norwich City,105,105,0,England,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.71,53,53,0,0,0,-1,-1,-1,17
Jonathan Howson,30,Premier League,2013/2014,Midfielder,Norwich City,2086,1024,1062,England,27,11,12,2,0,2,0,0,0,0,0,7,4,3,44,15,29,3,0,0.09,0,0.09,0,0.17,1043,1.9,47,77,695,0,0.13,169,365,-1,5
Bradley Johnson,31,Premier League,2013/2014,Midfielder,Norwich City,2461,1089,1372,England,32,12,16,3,1,2,1,1,0,0,0,10,7,3,47,12,35,7,1,0.15,0.04,0.11,0.08,0.13,820,1.72,52,77,308,2461,0.29,157,225,-1,4
Nathan Redmond,24,Premier League,2013/2014,Midfielder,Norwich City,2155,1152,1003,England,34,12,11,1,1,0,3,0,3,0,0,10,7,3,37,15,22,2,0,0.17,0.13,0.04,0.08,0,2155,1.55,58,63,1078,718,0.08,246,108,-1,10
Ricky van Wolfswinkel,29,Premier League,2013/2014,Forward,Norwich City,1392,802,590,Netherlands,25,9,7,1,1,0,1,1,0,0,0,9,7,2,17,6,11,1,0,0.13,0.06,0.06,0.11,0,1392,1.1,82,56,1392,1392,0.06,206,187,-1,6
Alexander Banor Tettey,32,Premier League,2013/2014,Midfielder,Norwich City,1487,703,784,Norway,21,8,9,1,1,0,0,0,0,0,0,7,5,2,22,6,16,7,0,0.06,0,0.06,0.13,0,1487,1.33,68,71,212,0,0.42,207,366,-1,12
Martin Olsson,30,Premier League,2013/2014,Defender,Norwich City,2965,1435,1530,Sweden,34,16,17,0,0,0,1,1,0,0,0,11,7,4,54,15,39,2,0,0.03,0.03,0,0,0,0,1.64,55,87,1483,2965,0.06,369,233,141,16
Ryan Bennett,28,Premier League,2013/2014,Defender,Norwich City,1348,592,756,England,16,6,8,1,1,0,0,0,0,0,0,5,3,2,21,4,17,6,0,0.07,0,0.07,0.15,0,1348,1.4,64,84,225,0,0.4,190,367,106,13
Tim Howard,39,Premier League,2013/2014,Goalkeeper,Everton,3263,1553,1710,USA,37,18,19,0,0,0,1,1,0,0,0,15,8,7,35,16,19,5,1,0.03,0.03,0,0,0,0,0.97,93,88,544,3263,0.17,370,231,27,15
Phil Jagielka,36,Premier League,2013/2014,Defender,Everton,2316,1056,1260,England,26,12,14,0,0,0,1,0,1,0,0,10,5,5,27,12,15,2,0,0.04,0.04,0,0,0,0,1.05,86,89,1158,2316,0.08,358,212,36,18
Leighton Baines,33,Premier League,2013/2014,Defender,Everton,2840,1400,1440,England,32,16,16,5,2,3,4,3,1,3,0,13,7,6,32,15,17,6,0,0.29,0.13,0.16,0.13,0.19,568,1.01,89,89,473,710,0.19,118,115,30,6
Sylvain Distin,40,Premier League,2013/2014,Defender,Everton,2926,1486,1440,France,33,17,16,0,0,0,0,0,0,0,0,14,7,7,27,15,12,3,0,0,0,0,0,0,0,0.83,108,89,975,0,0.09,343,368,20,20
Séamus Coleman,30,Premier League,2013/2014,Defender,Everton,3229,1620,1609,Republic of Ireland,36,18,18,6,4,2,2,1,1,0,0,15,8,7,32,17,15,3,0,0.22,0.06,0.17,0.22,0.11,538,0.89,101,90,1076,1615,0.08,111,197,24,3
Steven Pienaar,36,Premier League,2013/2014,Midfielder,Everton,1632,780,852,South Africa,23,8,11,1,1,0,2,2,0,0,0,10,5,5,12,5,7,2,0,0.17,0.11,0.06,0.12,0,1632,0.66,136,71,816,816,0.11,212,130,-1,12
Leon Osman,37,Premier League,2013/2014,Midfielder,Everton,2173,1116,1057,England,38,15,12,3,1,2,3,1,2,0,0,15,8,7,22,12,10,4,0,0.25,0.12,0.12,0.08,0.17,724,0.91,99,57,543,724,0.17,147,118,-1,8
Marouane Fellaini,31,Premier League,2013/2014,Midfielder,Everton,1375,634,741,Belgium,19,7,8,0,0,0,1,1,0,0,0,8,3,5,15,7,8,2,0,0.07,0.07,0,0,0,0,0.98,92,72,688,1375,0.13,330,174,-1,19
Ross Barkley,24,Premier League,2013/2014,Midfielder,Everton,2290,1162,1128,England,34,12,13,6,3,3,1,1,0,0,0,12,6,6,32,15,17,5,0,0.28,0.04,0.24,0.23,0.24,382,1.26,72,67,458,2290,0.2,76,213,-1,4
Kevin Mirallas,31,Premier League,2013/2014,Forward,Everton,2334,1175,1159,Belgium,32,14,14,8,6,2,8,7,1,0,0,11,7,4,25,11,14,6,0,0.62,0.31,0.31,0.46,0.16,292,0.96,93,73,389,292,0.23,51,22,-1,2
Nikica Jelavić,33,Premier League,2013/2014,Forward,Everton,1698,822,876,Croatia,25,10,11,5,0,5,1,1,0,0,1,9,6,3,24,11,13,3,0,0.32,0.05,0.27,0,0.51,340,1.27,71,68,566,1698,0.16,63,203,-1,5
Steven Naismith,32,Premier League,2013/2014,Forward,Everton,1409,672,737,Scotland,31,6,7,5,4,1,2,1,1,0,0,11,6,5,20,8,12,1,0,0.45,0.13,0.32,0.54,0.12,282,1.28,70,45,1409,705,0.06,47,111,-1,7
Victor Chinedu Anichebe,30,Premier League,2013/2014,Forward,West Bromwich Albion,1215,395,820,Nigeria,25,2,9,3,3,0,3,2,1,0,0,3,2,1,24,6,18,3,0,0.44,0.22,0.22,0.68,0,405,1.78,51,49,405,405,0.22,90,53,-1,4
Joel Robles Blázquez,28,Premier League,2013/2014,Goalkeeper,Everton,156,156,0,Spain,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.15,78,78,0,0,0,-1,-1,-1,17
Johnny Heitinga,35,Premier League,2013/2014,Defender,Fulham,1250,651,599,Netherlands,15,7,7,1,1,0,1,0,1,0,0,3,3,0,31,12,19,3,0,0.14,0.07,0.07,0.14,0,1250,2.23,40,83,417,1250,0.22,189,176,174,14
Gerard Deulofeu,24,Premier League,2013/2014,Forward,Everton,891,447,444,Spain,25,5,4,3,2,1,2,1,1,0,0,12,5,7,7,3,4,1,0,0.51,0.2,0.3,0.4,0.2,297,0.71,127,36,891,446,0.1,52,60,-1,10
John Stones,24,Premier League,2013/2014,Defender,Everton,1366,815,551,England,21,9,6,0,0,0,0,0,0,0,0,8,6,2,18,10,8,1,0,0,0,0,0,0,0,1.19,76,65,1366,0,0.07,342,356,62,16
Keiren Westwood,34,Premier League,2013/2014,Goalkeeper,Sunderland,853,450,403,Republic of Ireland,10,5,5,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,2.11,43,85,0,0,0,318,341,172,24
John O'Shea,37,Premier League,2013/2014,Defender,Sunderland,2922,1494,1428,Republic of Ireland,33,17,16,1,1,0,0,0,0,0,0,10,6,4,46,23,23,3,1,0.03,0,0.03,0.06,0,2922,1.42,64,89,731,0,0.12,249,327,112,14
Ondrej Celustka,29,Premier League,2013/2014,Defender,Sunderland,1332,713,619,Czech Republic,21,7,7,0,0,0,0,0,0,0,0,6,3,3,20,10,10,1,0,0,0,0,0,0,0,1.35,67,63,1332,0,0.07,319,340,95,28
Valentin Roberge,31,Premier League,2013/2014,Defender,Sunderland,667,347,320,France,9,4,3,0,0,0,1,0,1,0,0,2,1,1,14,7,7,1,0,0.13,0.13,0,0,0,0,1.89,48,74,667,667,0.13,320,117,161,27
Stéphane Sessègnon,34,Premier League,2013/2014,Midfielder,Sunderland,2079,982,1097,Benin,28,12,13,5,3,2,1,1,0,0,0,6,4,2,31,13,18,0,0,0.26,0.04,0.22,0.27,0.16,416,1.34,67,74,0,2079,0,83,215,-1,4
Adam Johnson,31,Premier League,2013/2014,Midfielder,Sunderland,2442,1332,1110,England,36,15,13,8,4,4,5,3,2,1,0,10,6,4,43,21,22,2,0,0.48,0.18,0.29,0.27,0.32,305,1.58,57,68,1221,488,0.07,57,72,-1,1
Adilson Tavares Varela,30,Premier League,2013/2014,Midfielder,Sunderland,90,90,0,Switzerland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,26
Sebastian Larsson,33,Premier League,2013/2014,Midfielder,Sunderland,2218,1070,1148,Sweden,31,12,12,1,0,1,3,2,1,0,0,11,6,5,31,16,15,6,0,0.16,0.12,0.04,0,0.08,2218,1.26,72,72,370,739,0.24,239,123,-1,11
Jack Colback,29,Premier League,2013/2014,Midfielder,Sunderland,2425,1296,1129,England,33,15,13,3,1,2,2,1,1,0,0,8,4,4,39,20,19,6,0,0.19,0.07,0.11,0.07,0.16,808,1.45,62,73,404,1213,0.22,152,175,-1,8
Emanuele Giaccherini,33,Premier League,2013/2014,Midfielder,Sunderland,1356,592,764,Italy,24,7,9,4,2,2,4,1,3,0,0,8,4,4,21,10,11,4,0,0.53,0.27,0.27,0.3,0.24,339,1.39,65,57,339,339,0.27,65,32,-1,5
Jozy Altidore,29,Premier League,2013/2014,Forward,Sunderland,1777,1042,735,USA,31,11,8,1,1,0,1,1,0,0,0,9,5,4,32,20,12,3,0,0.1,0.05,0.05,0.09,0,1777,1.62,56,57,592,1777,0.15,232,205,-1,12
Dong-Won Ji,27,Premier League,2013/2014,Midfielder,Sunderland,201,111,90,South Korea,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.34,67,40,0,0,0,-1,-1,-1,25
