full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Martín Gastón Demichelis,37,Premier League,2015/2016,Defender,Manchester City,1012,595,417,Argentina,20,6,4,0,0,0,0,0,0,0,0,8,4,4,18,9,9,3,0,0,0,0,0,0,0,1.6,56,51,337,0,0.27,400,431,148,17
Pablo Zabaleta,33,Premier League,2015/2016,Defender,Manchester City,1062,630,432,Argentina,13,7,5,0,0,0,1,1,0,0,0,5,2,3,16,8,8,3,0,0.08,0.08,0,0,0,0,1.36,66,82,354,1062,0.25,373,171,113,18
Wilfredo Daniel Caballero,37,Premier League,2015/2016,Goalkeeper,Manchester City,310,130,180,Argentina,4,1,2,0,0,0,0,0,0,0,0,1,0,1,5,1,4,0,0,0,0,0,0,0,0,1.45,62,78,0,0,0,312,409,124,19
Kelechi Iheanacho,22,Premier League,2015/2016,Forward,Manchester City,752,418,334,Nigeria,26,4,3,8,4,4,1,1,0,0,0,12,4,8,11,5,6,1,0,1.08,0.12,0.96,0.86,1.08,94,1.32,68,29,752,752,0.12,1,127,-1,2
Libor Kozák,29,Premier League,2015/2016,Forward,Aston Villa,258,180,78,Czech Republic,4,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.35,258,65,0,0,0,-1,-1,-1,17
Adnan Januzaj,23,Premier League,2015/2016,Midfielder,Manchester United,144,81,63,Belgium,5,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,0,0.63,0,0.63,0,1.43,144,0.63,144,29,144,0,0.63,-1,-1,-1,10
Oriol Romeu,27,Premier League,2015/2016,Midfielder,Southampton,1608,767,841,Spain,29,7,10,1,1,0,0,0,0,0,0,11,6,5,21,10,11,7,0,0.06,0,0.06,0.12,0,1608,1.18,77,55,230,0,0.39,210,408,-1,11
Gerard Deulofeu,24,Premier League,2015/2016,Forward,Everton,1384,691,693,Spain,26,8,8,2,2,0,8,1,7,0,0,6,1,5,22,13,9,2,0,0.65,0.52,0.13,0.26,0,692,1.43,63,53,692,173,0.13,137,6,-1,9
Muhamed Bešić,26,Premier League,2015/2016,Midfielder,Everton,557,276,281,Bosnia and Herzegovina,12,5,2,0,0,0,0,0,0,0,0,3,0,3,10,6,4,1,0,0,0,0,0,0,0,1.62,56,46,557,0,0.16,275,389,-1,17
Carl Jenkinson,26,Premier League,2015/2016,Defender,West Ham United,1224,684,540,England,20,8,5,2,0,2,0,0,0,0,0,4,2,2,23,12,11,4,1,0.15,0,0.15,0,0.33,612,1.69,53,61,245,0,0.37,129,390,156,10
Pedro Obiang,26,Premier League,2015/2016,Midfielder,West Ham United,1079,439,640,Spain,24,3,8,0,0,0,1,0,1,0,0,8,5,3,17,6,11,2,0,0.08,0.08,0,0,0,0,1.42,63,45,540,1079,0.17,268,172,-1,18
Leon Britton,36,Premier League,2015/2016,Midfielder,Swansea City,1526,896,630,England,25,11,8,0,0,0,0,0,0,0,0,6,6,0,20,9,11,4,0,0,0,0,0,0,0,1.18,76,61,382,0,0.24,259,392,-1,12
Yann M'Vila,28,Premier League,2015/2016,Midfielder,Sunderland,3189,1688,1501,France,37,19,17,1,0,1,4,4,0,0,0,7,5,2,52,19,33,1,0,0.14,0.11,0.03,0,0.06,3189,1.47,61,86,3189,797,0.03,243,133,-1,11
Duncan Watmore,24,Premier League,2015/2016,Midfielder,Sunderland,906,465,441,England,23,3,4,3,2,1,1,0,1,0,0,5,3,2,13,4,9,0,0,0.4,0.1,0.3,0.39,0.2,302,1.29,70,39,0,906,0,60,140,-1,5
Danny Rose,28,Premier League,2015/2016,Defender,Tottenham Hotspur,2132,1150,982,England,24,13,11,1,1,0,3,2,1,0,0,8,5,3,18,10,8,7,0,0.17,0.13,0.04,0.08,0,2132,0.76,118,89,305,711,0.3,241,106,13,14
Marko Arnautović,29,Premier League,2015/2016,Forward,Stoke City,2820,1471,1349,Austria,34,17,16,11,8,3,6,4,2,3,0,10,5,5,42,21,21,2,0,0.54,0.19,0.35,0.49,0.2,256,1.34,67,83,1410,470,0.06,39,70,-1,1
Almen Abdi,32,Premier League,2015/2016,Midfielder,Watford,1987,862,1125,Switzerland,32,10,15,2,1,1,0,0,0,0,0,9,7,2,32,11,21,4,0,0.09,0,0.09,0.1,0.08,994,1.45,62,62,497,0,0.18,183,396,-1,3
Gareth McAuley,38,Premier League,2015/2016,Defender,West Bromwich Albion,3060,1440,1620,Northern Ireland,34,16,18,1,1,0,0,0,0,0,0,10,5,5,39,19,20,5,1,0.03,0,0.03,0.06,0,3060,1.15,78,90,510,0,0.18,247,387,70,8
Rondon,29,Premier League,2015/2016,Forward,West Bromwich Albion,2566,1327,1239,Venezuela,34,16,14,9,4,5,2,1,1,0,0,10,4,6,32,20,12,2,1,0.39,0.07,0.32,0.27,0.36,285,1.12,80,75,855,1283,0.11,50,182,-1,1
Chung-Yong Lee,30,Premier League,2015/2016,Midfielder,Crystal Palace,385,247,138,South Korea,13,2,2,1,0,1,0,0,0,0,0,1,1,0,10,6,4,0,0,0.23,0,0.23,0,0.65,385,2.34,39,30,0,0,0,85,399,-1,14
Adrian Mariappa,32,Premier League,2015/2016,Defender,Crystal Palace,256,0,256,Jamaica,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,2.46,37,85,0,0,0,-1,-1,-1,19
Hector Bellerin,23,Premier League,2015/2016,Defender,Arsenal,3240,1530,1710,Spain,36,17,19,1,1,0,5,1,4,0,0,18,10,8,30,8,22,3,0,0.17,0.14,0.03,0.06,0,3240,0.83,108,90,1080,648,0.08,248,99,24,10
Gaël Clichy,33,Premier League,2015/2016,Defender,Manchester City,1087,563,524,France,14,6,6,0,0,0,1,1,0,0,0,6,3,3,10,4,6,0,0,0.08,0.08,0,0,0,0,0.83,109,78,0,1087,0,291,163,23,20
Ruben Loftus-Cheek,22,Premier League,2015/2016,Midfielder,Chelsea,405,232,173,England,13,2,2,1,0,1,0,0,0,0,0,4,1,3,7,6,1,0,0,0.22,0,0.22,0,0.52,405,1.56,58,31,0,0,0,90,402,-1,18
Lee Tomlin,29,Premier League,2015/2016,Forward,AFC Bournemouth,289,172,117,England,6,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0.62,145,48,289,0,0.31,288,403,-1,19
Florian Thauvin,25,Premier League,2015/2016,Midfielder,Newcastle United,420,275,145,France,13,2,1,0,0,0,0,0,0,0,0,3,1,2,9,6,3,1,0,0,0,0,0,0,0,1.93,47,32,420,0,0.21,285,404,-1,20
Bakary Sako,30,Premier League,2015/2016,Midfielder,Crystal Palace,1068,355,713,Mali,20,3,8,2,1,1,1,0,1,0,0,3,2,1,11,2,9,1,0,0.25,0.08,0.17,0.25,0.13,534,0.93,97,53,1068,1068,0.08,111,165,-1,8
Jack Grealish,23,Premier League,2015/2016,Midfielder,Aston Villa,831,272,559,England,16,2,7,1,0,1,0,0,0,0,0,0,0,0,24,4,20,1,0,0.11,0,0.11,0,0.16,831,2.6,35,52,831,0,0.11,149,406,-1,6
Xherdan Shaqiri,27,Premier League,2015/2016,Midfielder,Stoke City,2030,974,1056,Switzerland,27,14,13,3,1,2,6,3,3,0,0,7,4,3,29,13,16,3,0,0.4,0.27,0.13,0.09,0.17,677,1.29,70,75,677,338,0.13,138,29,-1,6
Marc Wilson,31,Premier League,2015/2016,Defender,Stoke City,258,198,60,Republic of Ireland,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,2.44,37,65,0,0,0,-1,-1,-1,13
Wes Brown,39,Premier League,2015/2016,Defender,Sunderland,540,270,270,England,6,3,3,0,0,0,0,0,0,0,0,0,0,0,15,3,12,1,0,0,0,0,0,0,0,2.5,36,90,540,0,0.17,297,386,183,22
Gökhan İnler,34,Premier League,2015/2016,Midfielder,Leicester City,195,149,46,Switzerland,5,2,1,0,0,0,0,0,0,0,0,1,1,0,5,3,2,0,0,0,0,0,0,0,0,2.31,39,39,0,0,0,-1,-1,-1,17
Pedro Rodriguez,31,Premier League,2015/2016,Midfielder,Chelsea,2043,1065,978,Spain,29,13,11,7,3,4,2,1,1,0,0,7,3,4,26,15,11,3,0,0.4,0.09,0.31,0.25,0.37,292,1.15,79,70,681,1022,0.13,57,152,-1,2
Bertrand Traoré,23,Premier League,2015/2016,Forward,Chelsea,373,206,167,Burkina Faso,10,2,2,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.72,0.24,0.48,0.87,0,187,0.24,373,37,0,373,0,18,38,-1,8
Fabian Delph,29,Premier League,2015/2016,Midfielder,Manchester City,751,436,315,England,17,4,4,2,2,0,0,0,0,0,0,6,3,3,13,5,8,0,0,0.24,0,0.24,0.41,0,376,1.56,58,44,0,0,0,81,336,-1,8
Miguel Ángel Britos Cabrera,33,Premier League,2015/2016,Defender,Watford,2076,1050,1026,Uruguay,24,12,12,0,0,0,0,0,0,0,0,7,4,3,27,12,15,7,0,0,0,0,0,0,0,1.17,77,87,297,0,0.3,295,269,75,11
Kelvin Davis,42,Premier League,2015/2016,Goalkeeper,Southampton,90,90,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,18
Mathieu Flamini,34,Premier League,2015/2016,Midfielder,Arsenal,1088,498,590,France,16,5,7,0,0,0,0,0,0,0,0,5,2,3,10,3,7,3,0,0,0,0,0,0,0,0.83,109,68,363,0,0.25,296,270,-1,15
Lucas Leiva,31,Premier League,2015/2016,Midfielder,Liverpool,1951,736,1215,Brazil,27,8,13,0,0,0,1,1,0,0,0,6,3,3,29,10,19,8,0,0.05,0.05,0,0,0,0,1.34,67,72,244,1951,0.37,298,203,-1,26
Mamadou Sakho,28,Premier League,2015/2016,Defender,Liverpool,1855,850,1005,France,22,10,11,1,1,0,0,0,0,0,0,5,2,3,28,12,16,1,0,0.05,0,0.05,0.11,0,1855,1.36,66,84,1855,0,0.05,220,272,114,16
Joel Nathaniel Campbell Samuels,26,Premier League,2015/2016,Forward,Arsenal,886,452,434,Costa Rica,19,6,5,3,2,1,2,1,1,0,0,9,6,3,8,4,4,0,0,0.51,0.2,0.3,0.4,0.21,295,0.81,111,47,0,443,0,62,63,-1,8
Robert Kenedy Nunes do Nascimento,22,Premier League,2015/2016,Midfielder,Chelsea,549,277,272,Brazil,14,2,2,1,0,1,0,0,0,0,0,3,1,2,8,6,2,0,0,0.16,0,0.16,0,0.33,549,1.31,69,39,0,0,0,120,274,-1,13
Abdul Rahman Baba,24,Premier League,2015/2016,Defender,Chelsea,1017,495,522,Ghana,15,5,6,0,0,0,1,0,1,0,0,2,1,1,11,6,5,1,0,0.09,0.09,0,0,0,0,0.97,92,68,1017,1017,0.09,283,144,42,20
Joe Ledley,31,Premier League,2015/2016,Midfielder,Crystal Palace,980,312,668,Wales,19,3,8,1,1,0,0,0,0,0,0,4,2,2,16,5,11,1,0,0.09,0,0.09,0.29,0,980,1.47,61,52,980,0,0.09,176,275,-1,13
Carles Gil de Pareja Vicent,26,Premier League,2015/2016,Midfielder,Aston Villa,1441,820,621,Spain,23,9,8,2,0,2,0,0,0,0,0,4,3,1,28,17,11,3,0,0.12,0,0.12,0,0.29,721,1.75,51,63,480,0,0.19,143,276,-1,5
Ola Toivonen,32,Premier League,2015/2016,Forward,Sunderland,664,352,312,Sweden,12,5,4,0,0,0,2,1,1,0,0,1,1,0,10,3,7,1,0,0.27,0.27,0,0,0,0,1.36,66,55,664,332,0.14,263,28,-1,21
Bojan,28,Premier League,2015/2016,Forward,Stoke City,1709,997,712,Spain,27,12,10,7,4,3,1,0,1,2,0,9,4,5,24,14,10,2,0,0.42,0.05,0.37,0.36,0.38,244,1.26,71,63,855,1709,0.11,30,204,-1,2
Matthew Pennington,24,Premier League,2015/2016,Defender,Everton,299,119,180,England,4,2,2,0,0,0,0,0,0,0,0,1,1,0,7,1,6,1,0,0,0,0,0,0,0,2.11,43,75,299,0,0.3,264,279,176,16
Marouane Fellaini,31,Premier League,2015/2016,Midfielder,Manchester United,1068,558,510,Belgium,18,7,5,1,0,1,0,0,0,0,0,8,5,3,10,4,6,2,0,0.08,0,0.08,0,0.18,1068,0.84,107,59,534,0,0.17,186,280,-1,9
Aaron Lennon,31,Premier League,2015/2016,Midfielder,Everton,1538,654,884,England,25,7,10,5,3,2,0,0,0,0,0,5,2,3,24,8,16,1,0,0.29,0,0.29,0.41,0.2,308,1.4,64,62,1538,0,0.06,65,281,-1,3
José Ramiro Funes Mori,27,Premier League,2015/2016,Defender,Everton,2190,1183,1007,Argentina,28,13,11,4,1,3,1,0,1,0,0,6,2,4,31,19,12,5,1,0.21,0.04,0.16,0.08,0.27,548,1.27,71,78,365,2190,0.25,122,218,96,6
Martin Olsson,30,Premier League,2015/2016,Defender,Norwich City,1773,869,904,Sweden,24,9,11,1,1,0,2,0,2,0,0,4,3,1,29,13,16,2,0,0.15,0.1,0.05,0.1,0,1773,1.47,61,74,887,887,0.1,219,142,129,9
Dieumerci Mbokani Bezua,33,Premier League,2015/2016,Forward,Norwich City,1586,851,735,Congo DR,29,8,7,7,6,1,1,1,0,0,0,5,4,1,29,13,16,0,0,0.45,0.06,0.4,0.63,0.12,227,1.65,55,55,0,1586,0,25,195,-1,1
Junior Stanislas,28,Premier League,2015/2016,Midfielder,AFC Bournemouth,1440,820,620,England,21,10,7,3,3,0,2,0,2,0,0,5,2,3,22,16,6,1,0,0.31,0.13,0.19,0.33,0,480,1.38,65,69,1440,720,0.06,101,108,-1,9
Brede Hangeland,37,Premier League,2015/2016,Defender,Crystal Palace,630,360,270,Norway,7,4,3,0,0,0,0,0,0,0,0,3,2,1,4,2,2,2,0,0,0,0,0,0,0,0.57,158,90,315,0,0.29,276,286,6,22
Fraizer Campbell,31,Premier League,2015/2016,Forward,Crystal Palace,359,162,197,England,11,2,2,0,0,0,0,0,0,0,0,3,1,2,7,6,1,1,0,0,0,0,0,0,0,1.75,51,33,359,0,0.25,280,266,-1,23
Kevin De Bruyne,27,Premier League,2015/2016,Midfielder,Manchester City,2003,891,1112,Belgium,25,10,12,7,5,2,9,9,0,0,0,8,2,6,25,12,13,2,0,0.72,0.4,0.31,0.51,0.16,286,1.12,80,80,1002,223,0.09,55,12,-1,3
Nicolas Otamendi,30,Premier League,2015/2016,Defender,Manchester City,2672,1322,1350,Argentina,30,15,15,1,1,0,0,0,0,0,0,11,4,7,34,15,19,9,0,0.03,0,0.03,0.07,0,2672,1.15,79,89,297,0,0.3,251,267,67,14
Jonny Evans,30,Premier League,2015/2016,Defender,West Bromwich Albion,2593,1309,1284,Northern Ireland,30,15,15,1,1,0,1,0,1,0,0,8,4,4,32,17,15,4,0,0.07,0.03,0.03,0.07,0,2593,1.11,81,86,648,2593,0.14,254,235,58,12
Virgil van Dijk,27,Premier League,2015/2016,Defender,Southampton,3060,1530,1530,Netherlands,34,17,17,3,3,0,0,0,0,0,0,10,5,5,35,18,17,2,0,0.09,0,0.09,0.18,0,1020,1.03,87,90,1530,0,0.06,173,265,50,6
Phil Bardsley,33,Premier League,2015/2016,Defender,Stoke City,816,306,510,Scotland,11,4,5,0,0,0,1,0,1,0,0,1,1,0,17,3,14,1,0,0.11,0.11,0,0,0,0,1.88,48,74,816,816,0.11,273,129,167,12
Marvin Emnes,30,Premier League,2015/2016,Forward,Swansea City,66,0,66,Netherlands,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,-1,-1,-1,16
David de Gea,28,Premier League,2015/2016,Goalkeeper,Manchester United,3060,1530,1530,Spain,34,17,17,0,0,0,0,0,0,0,0,15,10,5,30,8,22,0,0,0,0,0,0,0,0,0.88,102,90,0,0,0,270,248,29,21
Anthony Martial,22,Premier League,2015/2016,Forward,Manchester United,2632,1282,1350,France,31,14,15,11,6,5,4,4,0,0,0,14,10,4,27,6,21,2,0,0.51,0.14,0.38,0.42,0.33,239,0.92,97,85,1316,658,0.07,28,102,-1,1
Faustino Marcos Alberto Rojo,28,Premier League,2015/2016,Defender,Manchester United,1254,517,737,Argentina,16,7,8,0,0,0,1,0,1,0,0,9,5,4,11,2,9,3,0,0.07,0.07,0,0,0,0,0.79,114,78,418,1254,0.22,269,183,18,20
Jordi Gómez García-Penche,33,Premier League,2015/2016,Midfielder,Sunderland,355,148,207,Spain,6,2,3,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,2.03,44,59,0,0,0,267,251,-1,20
Fabio Borini,27,Premier League,2015/2016,Forward,Sunderland,1897,1032,865,Italy,26,12,10,5,2,3,2,1,1,1,0,4,3,1,27,11,16,6,0,0.33,0.09,0.24,0.17,0.31,379,1.28,70,73,316,949,0.28,84,162,-1,2
Heung-Min Son,26,Premier League,2015/2016,Forward,Tottenham Hotspur,1104,530,574,South Korea,28,6,7,4,2,2,1,1,0,0,0,9,5,4,11,5,6,0,0,0.41,0.08,0.33,0.34,0.31,276,0.9,100,39,0,1104,0,49,168,-1,5
Andros Townsend,27,Premier League,2015/2016,Midfielder,Newcastle United,1153,518,635,England,16,6,6,4,2,2,2,1,1,0,0,6,4,2,17,3,14,0,0,0.47,0.16,0.31,0.35,0.28,288,1.33,68,72,0,577,0,54,88,-1,4
